Level3	G6R1_MAIN_09MAY2016_LD1	G6R1_NF_09MAY2016_LD1	G6R2_MAIN_09MAY2016_LD1	G6R2_NF_09MAY2016_LD1	G6R3_MAIN_09MAY2016_LD1	G6R3_NF_09MAY2016_LD1	G6R4_MAIN_09MAY2016_LD1	G6R4_NF_09MAY2016_LD1	G6R1_MAIN_31MAY2016_LD1	G6R1_NF_31MAY2016_LD1	G6R2_MAIN_31MAY2016_LD1	G6R2_NF_31MAY2016_LD1	G6R3_MAIN_31MAY2016_LD1	G6R3_NF_31MAY2016_LD1	G6R4_MAIN_31MAY2016_LD1	G6R4_NF_31MAY2016_LD1	G6R1_MAIN_20JUN2016_LD1	G6R1_NF_20JUN2016_LD1	G6R2_MAIN_20JUN2016_LD1	G6R2_NF_20JUN2016_LD1	G6R3_MAIN_20JUN2016_LD1	G6R3_NF_20JUN2016_LD1	G6R4_MAIN_20JUN2016_LD1	G6R4_NF_20JUN2016_LD1	G6R1_MAIN_12JUL2016_LD1	G6R1_NF_12JUL2016_LD1	G6R2_MAIN_12JUL2016_LD1	G6R2_NF_12JUL2016_LD1	G6R3_MAIN_12JUL2016_LD1	G6R3_NF_12JUL2016_LD1	G6R4_MAIN_12JUL2016_LD1	G6R4_NF_12JUL2016_LD1	G6R1_MAIN_01AUG2016_LD1	G6R1_NF_01AUG2016_LD1	G6R2_MAIN_01AUG2016_LD1	G6R2_NF_01AUG2016_LD1	G6R3_MAIN_01AUG2016_LD1	G6R3_NF_01AUG2016_LD1	G6R4_MAIN_01AUG2016_LD1	G6R4_NF_01AUG2016_LD1	G6R1_MAIN_22AUG2016_LD1	G6R1_NF_22AUG2016_LD1	G6R2_MAIN_22AUG2016_LD1	G6R2_NF_22AUG2016_LD1	G6R3_MAIN_22AUG2016_LD1	G6R3_NF_22AUG2016_LD1	G6R4_MAIN_22AUG2016_LD1	G6R4_NF_22AUG2016_LD1	G6R1_MAIN_12SEP2016_LD1	G6R1_NF_12SEP2016_LD1	G6R2_MAIN_12SEP2016_LD1	G6R2_NF_12SEP2016_LD1	G6R3_MAIN_12SEP2016_LD1	G6R3_NF_12SEP2016_LD1	G6R4_MAIN_12SEP2016_LD1	G6R4_NF_12SEP2016_LD1	G6R1_MAIN_03OCT2016_LD1	G6R1_NF_03OCT2016_LD1	G6R2_MAIN_03OCT2016_LD1	G6R2_NF_03OCT2016_LD1	G6R3_MAIN_03OCT2016_LD1	G6R3_NF_03OCT2016_LD1	G6R4_MAIN_03OCT2016_LD1	G6R4_NF_03OCT2016_LD1	G6R1_MAIN_07NOV2016_LD1	G6R1_NF_07NOV2016_LD1	G6R2_MAIN_07NOV2016_LD1	G6R2_NF_07NOV2016_LD1	G6R3_MAIN_07NOV2016_LD1	G6R3_NF_07NOV2016_LD1	G6R4_MAIN_07NOV2016_LD1	G6R4_NF_07NOV2016_LD1
Riboflavin metabolism	19.944246341607396	0.0	0.0	19.469263870263024	20.6219617019826	0.0	17.63235222204254	0.0	19.42489917042412	19.714115749586767	19.33893752547944	21.79200073648587	17.62544771559008	19.161830762539612	18.64837568624866	18.230137870055955	18.029012193741487	20.61944112216869	17.298297359153977	17.99035847219827	18.24961162396614	17.95754210517411	16.57504987083951	16.59189640073222	20.52078485848137	21.1866550480653	18.243750017740325	20.584649057618805	19.874430358222362	17.005126012475124	17.56230149440004	16.817108983991098	16.614828114311873	17.593272657492705	16.354236857744702	16.814235188090056	15.99769052577273	15.38020729795595	16.08305360332076	15.645946563468145	15.798959574475816	16.03197402982781	16.005458951548935	16.03580705784128	16.454971382458673	15.93761053721074	16.26919691723677	16.18505125156719	16.171170713917583	15.719128158557773	15.883374658039953	16.32664687455084	15.637828543282312	15.795131173325862	15.737224844779453	15.641670061873027	17.12143140992428	16.27612316210812	15.937242819008091	16.24620013467417	16.40784391733634	16.655874870806638	15.866931685950801	15.876985057832636	15.545552719816598	15.561279607613345	15.232152798287586	15.090552904815207	15.222773661674877	0.0	15.234979566832285	15.238578790135573
Ribosome biogenesis in eukaryotes	16.106790891687456	0.0	0.0	17.964028549552342	0.0	0.0	17.733109684137393	0.0	0.0	16.568369423371497	17.740661001614917	0.0	17.758700169393478	0.0	16.699621835211914	16.903008775776446	0.0	0.0	16.113614947652067	17.197890803914913	0.0	16.61946042711389	16.48281304894402	15.95892785498658	0.0	0.0	0.0	0.0	0.0	15.844179595558549	18.02608403945599	16.537680387162087	16.76929073052743	16.018556346725394	16.121172346933488	16.956144034204733	15.57200502228556	14.670395851618748	14.954911979143423	14.882989022344843	15.09222475938028	15.598702978922926	15.053173993404355	15.393079881815773	15.126032950950252	14.715306203101328	15.252779033272535	15.635693133835945	15.995481647005137	15.424702097977818	15.180828568255682	15.513174300555814	15.528747339005397	15.80832580835654	15.61371350341623	15.222156398333388	16.265939498943787	15.939392948950683	15.268498031369226	15.776578031694074	16.002474987631214	16.305919711408016	15.374988970786541	15.77702133519278	14.93256485501178	15.043129080974952	14.583394977783076	14.766905663145598	14.741584211985874	0.0	14.975085574525748	14.57669251985196
Salivary secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.390381665930393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.483350771469642	0.0	0.0	15.980994108956422	0.0	0.0	0.0	0.0	13.724454281277376	15.867711863186278	16.427871297051734	16.503164773864654	15.273907408276967	0.0	0.0	0.0	15.488702263608165	18.768579138273992
Secondary bile acid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.899133849098423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.7216662816175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenocompound metabolism	18.3787966347924	0.0	22.238158256466285	19.401642806088933	21.795675186379835	21.723351153764362	18.25415394227375	21.572722597639032	18.80682440111372	20.206542624973324	19.42418259403133	20.049191527204982	18.905032905199548	17.67671473133747	18.23808208305481	17.65442805969374	18.314638857715032	18.606420630986932	18.05680647676098	16.816144762871442	16.40865310260703	17.614041491179293	16.28094079349833	16.039882400636582	18.39965013119501	18.511871265732715	18.937613111643888	19.287569693276797	19.156284039152517	17.01998477814803	17.744525267268116	17.209315417094622	15.502998301197044	16.51920158254451	15.701252618334173	15.875164138113679	16.18693541932539	14.571460400814402	15.705035449569682	15.281347391045557	15.113702507771745	15.38794449338035	15.072803805788544	15.076460124880558	15.772512485233595	14.87221521194499	15.090891590612195	15.305077670327398	14.888148224229516	15.067845470495515	15.296131753606591	15.28170029083992	14.821037764704059	15.178109305438285	14.909959458107375	15.018162662257994	15.545471789372762	15.45848671489293	14.864996972937233	15.005344147968286	15.556477584266716	15.667525707558484	14.88051836967966	14.623971526650587	14.545051498019271	14.537007392688919	14.36992927183875	14.248558549500506	14.4742786230423	0.0	14.444261092533806	14.439487044022428
Sesquiterpenoid and triterpenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.914185300829615	19.0701749974208	17.81300827490467	0.0	0.0	18.40784894288997	0.0	0.0	0.0	0.0	16.976046391373732	17.024471732369296	16.375878268627627	16.345644665359313	0.0	15.164915173228264	17.107577333745017	15.594303572581284	16.201192930034818	14.713462160155116	14.311618599346122	14.723652267111703	15.800928633391125	14.645699444043725	14.544172423560997	14.783028080725318	14.756333044297506	14.486571241462675	14.722482051384485	14.91742002351685	14.468543107872637	14.243111810226509	14.269674305782017	14.816634507763242	15.635587153278829	15.955480473309187	16.10250035526037	15.382634023542202	15.612920934641505	15.453631716736243	14.481349232224739	14.420536646416759	14.261289526869621	14.136409969756718	13.743200417771607	13.800568032772594	14.075069358299976	0.0	13.913371137409525	13.60964908776824
Signaling pathways regulating pluripotency of stem cells	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6309092913474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.202168869821307	15.752790708850439	15.992427113307235	0.0	0.0	13.285708080040783	15.555067472016432	14.16661805085123	15.197116125388739	13.516454817412265	14.202994391062292	0.0	13.709168727975111	13.705312571856249	13.192236425921546	13.751592214218757	13.456406612674277	14.444238979474763	13.150883050521164	0.0	15.411846240074231	15.31229723734859	14.345344157422376	16.035722751999902	15.781462708745888	14.260626103547994	13.234699513523372	14.081521000548328	13.631425207945739	15.15948892540403	13.624549283579784	14.211616893494877	0.0	13.715263424696158	13.321829731854045
Sphingolipid metabolism	0.0	0.0	0.0	0.0	0.0	20.907950582902366	0.0	21.680333840719616	20.41995473848256	20.784211190814144	20.621521856802943	0.0	19.383923435838284	18.779112265615026	0.0	21.0071342811943	18.387545580798403	19.157140758267467	18.346292357893695	17.538073685501665	18.072755721455735	17.8036108243179	17.346521339703944	18.55487789564999	18.905471840625236	19.483075417565402	20.767176821207016	21.02829810940838	21.85664531640462	18.96290138239926	19.077080896677256	18.561794091113825	17.288258828769244	17.610575348826924	17.094846971923502	17.40774446704233	17.184606631295278	15.699548723706108	17.197312281973307	16.554469897272767	16.492352374526277	16.57781801266119	17.006991326795575	16.351293093836507	16.791885941372502	16.19309542640384	16.81137527217327	17.36186559838365	16.490520918435887	16.712890643291715	17.122040176193824	17.35578564994367	16.610158311562447	17.011898433370018	16.555057402961165	17.464417302232008	16.1571393906167	16.674037942245942	15.883791201945797	16.574807691964182	17.298520765550613	17.002255238225434	16.10335780082404	16.721295781873078	16.025009723540464	15.998460462836295	16.015802489663653	16.12316372512664	16.152780250220435	0.0	16.338404857553833	16.326288714542912
Starch and sucrose metabolism	20.379524216623967	0.0	20.876351173636564	19.628961407694526	0.0	19.47039915924116	17.898708743512255	23.30621234417345	20.26472832171461	19.610657039454658	19.845396849272706	20.844580110259155	18.30731872712017	19.095253533776766	19.317412825098035	17.753452857660342	17.56075049373854	19.50072110195904	17.20327467155452	17.568722909486855	18.092612787550785	17.570513805293444	16.47315202731195	16.675647744304438	18.320519564535502	19.147161598942702	19.013039046557743	19.434063543876146	18.762585501271783	16.91951338135691	17.30922873166786	16.82294627429067	16.377576370258176	16.75479928604268	15.861018551740154	16.624187303157704	16.335544359802856	14.918005212132124	16.189312568231756	15.390216826521112	15.803215598870343	15.80838186409391	15.804990649587884	15.604695912480597	16.3152434584533	15.45211569267898	15.647555537837965	16.021396441309758	15.345898742085918	15.700648864696864	15.7706180750896	16.06455282115157	15.461190040739094	15.7702426329611	15.2734620051821	15.823341882977065	15.777733848307516	15.710564626066137	15.356706287039145	15.650085606165339	15.887605729654533	16.21023200848683	15.308700813717127	15.005608287075281	14.902796518939313	14.874492487760964	14.671345634183265	14.661110419940323	14.700348442871187	0.0	14.817002458755956	14.750577224256968
Steroid degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.674130585787015	0.0	0.0	0.0	17.23699858753251	0.0	0.0	18.9563497439642	0.0	0.0	0.0	20.057659416454644	0.0	0.0	0.0	0.0	17.320169892664552	17.395434969055415	17.61503168062364	17.04468348684509	0.0	16.199179769711677	18.15948134353574	16.821074218917172	17.117562917927476	16.652269175349108	16.627741052033954	17.011825370326285	0.0	16.3561813521467	17.183796269862214	18.260986082940107	18.126137852988414	17.893344358577124	17.715419083099718	18.320586983867873	16.752455668773333	16.88908296346967	16.989707362463893	18.198017212929194	19.188079642557256	17.530837221684276	17.598319579292518	18.25468109800822	16.99256370107605	17.55147105827865	17.225413699740276	17.029555624345434	16.562502792729344	17.534131912462882	16.002233587208924	15.829090183387166	16.364602376494194	0.0	16.43967272992273	16.391033782905623
Steroid hormone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.49126658356718	19.061248409593883	0.0	17.458738278484383	18.7957455137286	17.319366052603176	16.79288766924606	17.009222943054272	18.9755689030972	19.060006112358224	15.825921247934883	16.801301278701843	17.46104951080033	0.0	0.0	18.70898291954451	0.0	20.50262678932086	0.0	16.6448592713449	17.482696760238515	17.255195976382105	16.633608121149447	16.659293284772033	18.825684068142888	15.416493620460933	17.56410864079058	15.371353756981751	15.892610339170384	17.078070814259995	16.29674728531421	15.873366681063718	17.962679549923546	16.098224681639344	16.49105237029567	16.634408320377336	16.751262886806686	17.57097177668358	17.480502306726333	19.543692336748855	16.13331035669567	16.503447049823166	16.813775643949437	16.598873721263075	18.43233888172493	17.242218724482957	17.166782507947588	17.465921068651767	16.88892796145787	17.735154060339497	17.154361337390444	16.642540569965387	16.12247522153176	16.397781645773534	15.56864930925232	15.567035901051014	16.262026769944324	0.0	16.156767827996344	16.062159375746827
Streptomycin biosynthesis	19.48864906580077	0.0	0.0	19.851829898251548	0.0	0.0	17.925938716344632	20.927865561494386	18.426599418070936	19.56748571288368	19.470901142676663	20.580997238939215	19.34481193403259	19.169623429593663	19.423663884753868	18.565833257573733	18.526697582163848	19.316112909959262	17.734485578351862	17.512901728850732	19.116212550028145	17.411148012296593	16.66251634433833	16.906360045073637	18.762403682982644	18.17769434208496	18.335141238631675	19.32107872051916	19.420832717099355	17.447041370714427	16.72399681285568	16.978755517482654	15.926294327994565	16.083042891790587	16.075077075689837	16.759413184843407	16.399774836202734	15.08933545554986	15.626226218095612	15.695238554443124	15.220015384223329	15.508121284442876	14.924000867567546	15.065566691477187	15.614217060812196	14.93333919073293	14.91796498875828	15.170045047823454	14.879746327233315	15.150659533972053	15.276062783530712	15.388798559162185	14.773432246413858	15.004834678591406	14.66437226567113	15.116209475007818	15.815828579044164	15.502791459840584	15.277693702511005	15.356728601362754	15.373658447792073	15.670042712987154	15.029721121211448	14.568585168889706	14.451102702586933	14.493736736146994	14.207221479668828	14.178263393121203	14.221182482871576	0.0	14.276089040838603	14.204593318598294
Styrene degradation	0.0	0.0	0.0	0.0	0.0	0.0	16.544945854292777	0.0	19.669951797435903	0.0	0.0	0.0	16.798746337088936	20.274656556227573	0.0	20.09194910129055	16.777840572124315	17.92379594040801	20.054195428357087	15.246698984145977	20.716891625938477	19.41602435791239	17.911692746862215	17.170655642185242	18.751643535486966	0.0	18.594808894520593	20.62587641540557	0.0	15.383986355769844	19.453768783974535	16.568452273517632	16.086568767543348	17.09884336388453	15.247933422904769	16.136390505414802	16.134598927258875	13.800939223127758	15.413119044946006	15.07215881589471	15.837062441065019	16.214042853296398	15.241403778098901	15.677251503557784	16.087259487469467	15.049418146390382	15.582544294969356	15.40923551320925	15.810890161253896	15.558089864619593	15.57455753767486	15.647878107014536	15.225563163826827	14.857031919427074	15.137945839598784	15.368171600580146	15.81488974405395	15.520312955611766	15.549881833871915	15.77604591967743	15.741249132425413	16.445859178804387	15.086496792437156	14.48852464136677	14.548145752940513	14.473130989217296	14.043020927498187	14.066121761631877	13.573096032492113	0.0	14.162469538760659	13.668562939961935
Sulfur metabolism	17.912215196347447	0.0	0.0	19.153881513824846	19.612728381974485	20.461744302974623	17.57452076422058	20.994057915395018	18.869187974317157	19.298263683026256	20.754580678350095	19.699315865527527	19.11932692471194	18.417019017116434	18.296953776301056	17.73173102709577	18.25001753753773	21.215811076767913	18.06057569679658	16.9625330518267	18.060439739269757	17.42012130331944	16.218403349472702	16.73681421173797	18.51224146696183	18.54945641514194	17.784911322699944	18.777358389688743	18.00492619158648	16.999038265856353	17.52204407378594	16.990092277884997	16.200486437353486	16.777762135859085	16.039337674695872	16.42764620843925	16.039597480780134	14.759543046470826	15.589774875213847	15.358424503825582	15.314301739240273	15.409124018708214	15.161350647412096	15.36282237944094	15.644281299538685	14.881175210741965	15.226788667447675	15.387497096678485	15.423231648362384	15.217766741729342	15.381070104840648	15.461786509898538	15.114547839619778	15.297602210832093	14.905588427828178	15.434419700659143	16.340357728877912	15.830440512314095	15.42228529518484	15.567886845644562	15.733671818936797	15.914303923835375	15.155091152019097	14.844296182566469	14.731393184699675	14.750728382876822	14.404457540712249	14.352053417013696	14.461601224883639	0.0	14.594389423424445	14.388712600490154
Synthesis and degradation of ketone bodies	0.0	0.0	20.30806305580409	0.0	20.05310064109853	0.0	18.516293974155325	0.0	19.83154272624174	19.308288790001292	0.0	20.17127574403313	19.79814188053447	20.328081034427033	18.98353939119059	16.551463061424375	16.347142267506616	18.298312658394188	15.339085118820426	17.00329595750855	18.222567957522948	17.785827862239525	15.786450067939345	16.137179418040628	16.552910938144215	18.554443203482847	18.902303275248872	17.480412362566717	15.655345570652708	16.22560263040095	18.225702414931096	15.463028373745608	15.766358705599536	16.99747782551448	16.42162535569889	16.210825079256388	15.207639308377257	14.14994039858004	15.787603232388346	14.960046407456717	15.05013306102891	15.910544816539907	15.372297453995767	14.696923069708605	15.9285153486367	14.795105411674946	15.232014899220479	15.672052942741345	15.056428564309547	15.366475345834317	15.690240530102232	15.873669764321702	15.261990828794566	15.559511514986038	15.25692056049968	15.469724629384759	16.051852496239455	15.61996325243628	15.173601678474371	15.665815898952996	16.001675768482027	16.096183609747314	15.273621166639339	15.027579234782978	14.8704604148999	15.003768965817358	14.83191418239996	14.674265450333845	14.843805160888829	0.0	14.830098438987159	14.932065452525354
Taurine and hypotaurine metabolism	19.26736935945787	0.0	0.0	19.14337818986067	21.617762704944315	0.0	17.179507551350326	0.0	19.4931887333993	19.87489594493065	20.133395949764616	20.612401517644123	18.78461645477727	19.231687015660302	19.533289019629834	18.085325338042935	18.77817822569455	21.099861772537622	17.359646991461165	17.820789116705733	19.529115411278422	17.550278658882217	16.38689444361962	16.229362708839034	19.528871889692528	18.904910227598325	17.649492605214522	18.961760938045604	17.926577170548796	16.710803824227302	17.21046552726224	16.666086218165557	15.93210466757791	16.953082264903454	16.50521826761384	16.434132721832672	16.990037102666268	15.763112798455056	16.459593684717262	15.678961285090844	16.315051286916592	16.278806422610735	16.00599857403051	15.82711361618639	16.119700057870656	15.738896703575673	15.970245797252266	16.433248826894697	15.49025625405768	15.991011762148341	16.333511003426448	16.454112020797684	15.827953933338156	16.03113885185984	15.69869289588684	16.249425833680846	16.317098632166545	15.904200039051325	15.279523479904553	16.14526928287489	16.089530536680385	16.60022826366298	15.610723677938667	15.597372590670792	15.007611979898797	15.14560352163818	14.978433282382534	14.589636662562016	14.710303113133252	0.0	14.94851705549426	14.705170180690967
Terpenoid backbone biosynthesis	19.56308397182432	0.0	21.512035860130027	20.616756324737224	0.0	0.0	18.271575419439603	0.0	20.053132389506374	20.20062586404654	18.78132233404729	20.674803787699908	18.67030228637872	19.26380859599464	20.263264711044272	17.63182491985022	19.090935668122846	18.634503724122542	18.010441158081562	17.562125348864953	18.52533796258937	17.779542918916597	16.38884232427196	16.972664383433987	18.958253946485375	20.648301240482436	19.408791839678674	20.258065595290624	18.79285946673388	17.01279841127812	17.575534750017574	16.749712923884598	16.876611312317323	16.235028854287524	16.26544525998885	16.516509821736538	16.541963962241848	15.463186790351337	16.282362245829933	15.44982036531823	15.973388942758973	15.729045663849972	15.568710944951302	15.748986709173343	15.9279707603175	15.455044773130025	15.793901951200189	15.82864766177343	15.221355083289172	15.352254004438322	15.482529734495095	16.068497587383362	15.600503903682174	15.502201822962219	15.103222197356285	15.489975831414528	15.676350817143826	15.792998156147217	15.14651341836768	15.64338076680584	15.843284146421412	15.917297843759215	14.897016978075797	14.983488043609409	14.749195281911778	14.78706024188302	14.562571354140717	14.619491929699956	14.655403865375998	0.0	14.669421332255869	14.69983812179889
Tetracycline biosynthesis	17.775637873864337	0.0	0.0	0.0	18.84048860157974	0.0	17.302361025716053	18.374220399912833	18.93967478222117	19.7479463993141	0.0	0.0	18.975913587355443	19.5579891017924	18.11189871467116	0.0	18.320204437015207	19.95398918448842	19.28868378664042	18.36172938790205	18.402615874569133	19.121130546424343	17.49671339883652	17.339323880095296	19.186374616596794	18.825308074832822	18.724474582193142	20.85267918510823	0.0	17.211268481954498	18.298601314488007	18.132092451694515	17.363477314698052	17.275396773417597	16.901703522004425	16.981275633347952	17.16088823492079	15.678624537594446	16.622520289572922	16.360732105124512	15.742070546696958	15.74402098277906	15.942798073242162	16.07849041630423	16.4019423230821	15.792770174887774	15.790204501242458	16.052722279393116	15.898204117829083	15.622821813341458	15.9591109333788	16.158657977443543	15.68826059263013	15.742687535422156	15.438089888640752	16.24463795685345	16.139030036295082	16.005901190841975	15.57408182960052	15.750220598005624	15.940035797326914	16.12824868422229	15.297300138420582	15.110381330065392	14.99711134129872	14.864366034326439	14.961979105331103	14.814624011188233	14.879238354314154	0.0	14.862173815668339	14.840998168725305
Thiamine metabolism	18.18499304026655	0.0	0.0	19.202349876469018	0.0	0.0	17.14527492225313	23.679523413869568	18.84075005185851	18.655070149274806	19.620981208722792	19.726360355921663	17.825179909086245	19.11367314535389	17.628550596808598	18.151842955378775	19.345168971117285	18.133514558619744	17.862205174979373	17.28811773405461	17.896975199835104	17.68789633019999	16.501441250537074	16.87874460659609	18.584947193532447	19.048414313244255	18.63452418433785	19.240029176664937	19.4861010927454	17.87983496394791	18.069935299807785	17.063054596267474	16.09115595901333	17.096820924116248	16.68691686717375	16.35415404978393	16.452651808573098	15.41115179884685	15.870606978243913	15.714366216296716	15.49715235412721	15.541267660453455	15.399936893912145	15.555360686097822	16.129253806554143	15.279626558595014	15.484709967998594	15.591380912273701	15.38033462670655	15.46936825925796	15.627176734203507	15.891210081080711	15.191537977761671	15.523059833166943	15.291796054853814	15.524195640513772	16.231026257800167	15.646317066431395	15.30620701140835	15.60989715702914	15.814900357671691	16.207753338455834	15.227651820841874	15.248682971371872	14.728314008628683	14.80724350095104	14.552974306862492	14.34658174760431	14.438465580454064	0.0	14.699801375535404	14.4707423247758
Tropane, piperidine and pyridine alkaloid biosynthesis	19.131230426249964	0.0	0.0	20.79661747345634	0.0	0.0	17.70813785553023	19.870871218924968	19.692199892757532	20.368356033614333	0.0	0.0	18.827193557298543	17.562727238246314	19.522641714191252	19.128691844839146	19.40791549169391	19.37462332769239	18.510333591641192	17.39776619060279	17.802188814789883	17.745128470903726	16.380320416896815	16.50759444769095	20.152748538292563	19.285702415431228	20.19256049858367	20.01499621286598	19.68692578769269	17.603269273993423	17.920570350760165	17.866409435993273	15.946133733512335	16.91278007009558	16.155153775149415	16.527782996765236	16.60442075263786	14.935451552672795	16.680684491493334	15.495542385827706	15.713856136251	16.046196336451832	15.33386078151584	15.914285379618514	15.864428811632303	15.470647972607818	15.400511258033927	15.547001359452606	15.246477441507476	15.401737590336172	15.604453184846662	15.742476423007428	15.281526268646724	15.451304443531102	15.225996572726261	15.50411542593826	15.393326787011175	15.766112589328934	15.305146288238852	15.34168314748939	15.613504368022816	15.829988910332624	15.151392683596072	14.576781373072869	14.451995124851596	14.64203205722747	14.405612334522269	14.364886458016608	14.460075384606307	0.0	14.482256713199805	14.353168991555952
Tryptophan metabolism	18.651066626036524	0.0	21.30744654424471	20.00867653751766	22.05978508462526	0.0	17.2526351945464	21.116785846679253	18.866331284797834	20.42760906910987	19.872104529320623	21.67423802977417	18.733699210015683	18.082227773957097	19.541182336282372	18.11455302570562	18.523492667701877	18.430738183881505	17.972256214320844	16.97541396575421	18.332187906671884	17.911822449117928	16.520888650208597	16.71915809189742	19.49837358829493	19.052040586725315	19.967681906119967	20.22135715676197	20.64138308810936	16.03221206698052	18.30932161198266	16.65066422153845	16.74466313572982	16.771692138027042	16.11082201851242	16.423414857381967	16.632226763481288	14.908751933954067	15.918044402811901	15.389637507725494	15.918865174681516	16.11412113673858	15.820050613432821	15.766126360863232	16.31428372750712	15.460873877246799	15.837780345075736	16.01001227823234	15.51456055036449	15.700544892131788	15.79449819835705	16.057758006932357	15.460203049078906	15.798780840479953	15.464952247479031	15.906369601700707	16.294245162147995	15.741062830390417	15.345986649763091	15.694090327923757	16.10856992588797	16.015351903721566	15.488943737441055	15.235557899725828	14.867555705054007	14.829064200591375	14.606328252258512	14.525035996193726	14.412628880925606	0.0	14.587636958191416	14.422868644044323
Two-component system	21.917712304988324	24.907862365327	0.0	18.993068094920634	0.0	0.0	17.428528890151508	22.45676749332411	18.171474276058735	19.62410842010867	21.750086630632843	21.97326910151303	19.231942455757945	17.664457201772482	19.949621750282002	19.622345095754277	18.050024806776833	20.00876504327745	17.955274104519123	17.70149452203592	18.32670776540285	17.578397565037474	16.886907979898552	16.696835612230725	18.887293654722317	18.720540334066058	18.206864496162833	19.10286927721323	19.443388050276727	17.166383405908075	17.526583940491086	17.480102610316433	16.61495164418838	17.26624233734435	16.437223723318944	16.90739395774609	16.528889618034572	15.371480566186044	16.295266844431517	15.844697363354529	15.644994668402738	15.933590357260046	15.483068514167538	15.594234482793455	15.798685270644587	15.351540171338689	15.584724116354206	15.930652317864883	15.658063687886159	15.512792515664108	15.689326361221013	15.782975872901634	15.441764458194863	15.576283900911944	15.37033044470745	15.823648724767507	16.228161669368376	15.902723928434492	15.537347486525864	15.890788265662168	15.909413226148148	16.260223498027464	15.416132883433361	15.232367304093662	15.022854857130618	15.087145770946627	14.642490660678682	14.590439006309456	14.5962275944542	0.0	14.859534870427511	14.56934084170456
Tyrosine metabolism	19.82437760680991	0.0	0.0	20.65612734765646	20.729257487892173	0.0	18.238170787030917	21.014268630052538	17.973230386122914	22.523229168116572	0.0	0.0	18.40326186257694	18.6630494269798	17.308298118266094	17.60547626216427	17.387693769969268	18.512510421890187	17.331577091002654	17.13981135276288	17.900145832298946	18.775373963464116	16.11106569500114	16.578952490596993	18.115597410016232	18.750668760299593	19.50961080566766	19.71145017417935	22.149319197097395	17.64905064213315	19.850572681228673	16.995268971202506	17.0496829433791	16.6839144555318	16.332252544963197	16.464498625389325	16.218892475682523	14.734934691525606	16.940131483413133	15.187212176668606	15.927432322476777	16.582285427337172	16.327966008781207	15.871596456595935	16.47392539182008	15.711914225177525	16.305380834398736	16.485631632381196	16.0055574919939	16.453626330893464	16.347936414979337	16.81507155172819	16.159269559646592	16.461441571328443	16.061531583539356	16.48291426002109	16.56633939351414	16.47049488196387	15.952796695501421	16.45917261596281	16.276017693411927	16.804882070435884	15.919279946042264	15.665283663766767	15.253257514076672	15.508121684308948	15.23900951500133	15.199329497196533	15.21319573625417	0.0	15.290737335116608	15.238792833573582
